kind,identifier,name,source,license,url,description,chromosome
Pharmacologic Class,N0000191267,Cytochrome P450 2D6 Inducers,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000191267,,
Pharmacologic Class,N0000175089,Calcium Chelating Activity,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175089,,
Pharmacologic Class,N0000008486,Decreased Central Nervous System Disorganized Electrical Activity,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000008486,,
Pharmacologic Class,N0000008479,Decreased Cell Wall Synthesis & Repair,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000008479,,
Pharmacologic Class,N0000009947,Nucleoside Reverse Transcriptase Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000009947,,
Pharmacologic Class,N0000009176,Increased Cellular Death,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000009176,,
Pharmacologic Class,N0000011281,Penicillins,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000011281,,
Pharmacologic Class,N0000000070,Angiotensin 2 Receptor Antagonists,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000000070,,
Pharmacologic Class,N0000175087,Urease Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175087,,
Pharmacologic Class,N0000185007,Adrenergic beta3-Agonists,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000185007,,
Pharmacologic Class,N0000000083,Leukotriene Receptor Antagonists,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000000083,,
Pharmacologic Class,N0000191264,P-Glycoprotein Inducers,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000191264,,
Pharmacologic Class,N0000011414,Ketolides,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000011414,,
Pharmacologic Class,N0000007647,Nitrates,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000007647,,
Pharmacologic Class,N0000187062,Cytochrome P450 2C8 Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000187062,,
Pharmacologic Class,N0000006277,Vitamin D,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000006277,,
Pharmacologic Class,N0000191272,UGT1A1 Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000191272,,
Pharmacologic Class,N0000175915,Increased Coagulation Factor VIII Concentration,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175915,,
Pharmacologic Class,N0000175960,Increased Glutathione Concentration,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175960,,
Pharmacologic Class,N0000008953,Decreased Striated Muscle Contraction,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000008953,,
Pharmacologic Class,N0000010262,Neurokinin 1 Antagonists,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000010262,,
Pharmacologic Class,N0000009282,Increased Dopamine Activity,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000009282,,
Pharmacologic Class,N0000182138,Cytochrome P450 1A2 Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000182138,,
Pharmacologic Class,N0000175359,Increased Diuresis,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175359,,
Pharmacologic Class,N0000187063,Cytochrome P450 2C8 Inducers,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000187063,,
Pharmacologic Class,N0000175512,Methylated Sulfonamides,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175512,,
Pharmacologic Class,N0000190111,Organic Anion Transporter 3 Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000190111,,
Pharmacologic Class,N0000006999,Urea,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000006999,,
Pharmacologic Class,N0000191265,Organic Cation Transporter 1 Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000191265,,
Pharmacologic Class,N0000000160,Cyclooxygenase Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000000160,,
Pharmacologic Class,N0000000151,Histamine H2 Receptor Antagonists,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000000151,,
Pharmacologic Class,N0000007544,Phenothiazines,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000007544,,
Pharmacologic Class,N0000009948,Non-Nucleoside Reverse Transcriptase Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000009948,,
Pharmacologic Class,N0000007715,Catecholamines,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000007715,,
Pharmacologic Class,N0000005760,Aminosalicylic Acids,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000005760,,
Pharmacologic Class,N0000175516,RNA Synthetase Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175516,,
Pharmacologic Class,N0000171207,Porphyrinogens,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000171207,,
Pharmacologic Class,N0000008859,Decreased Renal K+ Excretion,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000008859,,
Pharmacologic Class,N0000009371,Increased Large Intestinal Motility,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000009371,,
Pharmacologic Class,N0000009963,Thrombin Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000009963,,
Pharmacologic Class,N0000000116,GABA B Agonists,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000000116,,
Pharmacologic Class,N0000008832,Decreased Platelet Aggregation,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000008832,,
Pharmacologic Class,N0000007659,Nitrogen Mustard Compounds,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000007659,,
Pharmacologic Class,N0000000115,Progestational Hormone Receptor Antagonists,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000000115,,
Pharmacologic Class,N0000008836,Decreased Prostaglandin Production,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000008836,,
Pharmacologic Class,N0000184306,Cell-mediated Immunity,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000184306,,
Pharmacologic Class,N0000010259,Ultrasound Contrast Activity,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000010259,,
Pharmacologic Class,N0000008683,Decreased Leukotriene Production,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000008683,,
Pharmacologic Class,N0000175830,Inhibit Ovum Fertilization,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175830,,
Pharmacologic Class,N0000175080,Aromatase Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175080,,
Pharmacologic Class,N0000187064,Cytochrome P450 2B6 Inducers,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000187064,,
Pharmacologic Class,N0000175967,Thrombopoietin Receptor Interactions,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175967,,
Pharmacologic Class,N0000000235,Carbonic Anhydrase Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000000235,,
Pharmacologic Class,N0000006269,Vitamin A,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000006269,,
Pharmacologic Class,N0000007909,Psoralens,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000007909,,
Pharmacologic Class,N0000175921,Adrenal Steroid Synthesis Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175921,,
Pharmacologic Class,N0000007529,Macrolides,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000007529,,
Pharmacologic Class,N0000006996,Cholecalciferol,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000006996,,
Pharmacologic Class,N0000009911,Venous Vasodilation,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000009911,,
Pharmacologic Class,N0000185499,Guanylate Cyclase Activators,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000185499,,
Pharmacologic Class,N0000000146,Androgen Receptor Agonists,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000000146,,
Pharmacologic Class,N0000006496,Nicotine,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000006496,,
Pharmacologic Class,N0000175808,Hydroxyphenylpyruvate Dioxygenase Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175808,,
Pharmacologic Class,N0000175728,Central Nervous System Depression,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175728,,
Pharmacologic Class,N0000007641,Nicotinic Acids,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000007641,,
Pharmacologic Class,N0000007568,Oxazolidinones,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000007568,,
Pharmacologic Class,N0000175850,Melanin Synthesis Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175850,,
Pharmacologic Class,N0000190482,Phenylalanine Hydroxylase Activators,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000190482,,
Pharmacologic Class,N0000170119,PPAR gamma,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000170119,,
Pharmacologic Class,N0000009456,Increased Norepinephrine Activity,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000009456,,
Pharmacologic Class,N0000000206,Xanthine Oxidase Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000000206,,
Pharmacologic Class,N0000009871,Stimulation Large Intestine Fluid/Electrolyte Secretion,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000009871,,
Pharmacologic Class,N0000009724,Inhibition Gastric Acid Secretion,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000009724,,
Pharmacologic Class,N0000000183,Acetyl Aldehyde Dehydrogenase Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000000183,,
Pharmacologic Class,N0000009269,Increased Cytokine Production,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000009269,,
Pharmacologic Class,N0000175073,Platinum-containing Compounds,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175073,,
Pharmacologic Class,N0000000207,Histamine Receptor Antagonists,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000000207,,
Pharmacologic Class,N0000175817,Serotonin 3 Receptor Antagonists,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175817,,
Pharmacologic Class,N0000175635,Factor Xa Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175635,,
Pharmacologic Class,N0000007822,Polymyxins,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000007822,,
Pharmacologic Class,N0000007542,Benzodiazepines,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000007542,,
Pharmacologic Class,N0000006801,Bile Acids and Salts,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000006801,,
Pharmacologic Class,N0000009801,Photosensitizing Activity,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000009801,,
Pharmacologic Class,N0000000102,Norepinephrine Uptake Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000000102,,
Pharmacologic Class,N0000191280,Lipoglycopeptides,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000191280,,
Pharmacologic Class,N0000009526,Increased Prostaglandin Activity,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000009526,,
Pharmacologic Class,N0000011310,Aldosterone Antagonists,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000011310,,
Pharmacologic Class,N0000000154,Opioid Antagonists,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000000154,,
Pharmacologic Class,N0000007196,Iodine,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000007196,,
Pharmacologic Class,N0000182137,Cytochrome P450 2D6 Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000182137,,
Pharmacologic Class,N0000007522,Allylamine,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000007522,,
Pharmacologic Class,N0000020081,Increased Calcium-sensing Receptor Sensitivity,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000020081,,
Pharmacologic Class,N0000175755,DOPA Decarboxylase Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175755,,
Pharmacologic Class,N0000191274,UGT2B15 Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000191274,,
Pharmacologic Class,N0000007780,Vinca Alkaloids,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000007780,,
Pharmacologic Class,N0000175450,Corticosteroid Hormone Receptor Agonists,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175450,,
Pharmacologic Class,N0000000150,Protein Synthesis Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000000150,,
Pharmacologic Class,N0000175686,Competitive Opioid Antagonists,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175686,,
Pharmacologic Class,N0000000174,Opioid Agonists,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000000174,,
Pharmacologic Class,N0000006688,Carnitine,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000006688,,
Pharmacologic Class,N0000175375,Peroxisome Proliferator-activated Receptor alpha Agonists,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175375,,
Pharmacologic Class,N0000010217,Photoabsorption,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000010217,,
Pharmacologic Class,N0000175788,Adenosine Receptor Agonists,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175788,,
Pharmacologic Class,N0000175644,Decreased Autonomic Ganglionic Activity,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175644,,
Pharmacologic Class,N0000184148,Smoothened Receptor Antagonists,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000184148,,
Pharmacologic Class,N0000175763,Serotonin 1b Receptor Agonists,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175763,,
Pharmacologic Class,N0000009905,Vascular Sclerosing Activity,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000009905,,
Pharmacologic Class,N0000175075,Proteasome Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175075,,
Pharmacologic Class,N0000007698,Biguanides,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000007698,,
Pharmacologic Class,N0000009393,Increased Medullary Respiratory Drive,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000009393,,
Pharmacologic Class,N0000008016,Barbiturates,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000008016,,
Pharmacologic Class,N0000190109,Organic Anion Transporting Polypeptide 2B1 Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000190109,,
Pharmacologic Class,N0000000104,Cholinergic Muscarinic Agonists,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000000104,,
Pharmacologic Class,N0000008065,Purines,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000008065,,
Pharmacologic Class,N0000180999,Angiotensin 2 Type 1 Receptor Antagonists,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000180999,,
Pharmacologic Class,N0000175086,Phosphodiesterase 3 Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175086,,
Pharmacologic Class,N0000175970,Increased Platelet Production,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175970,,
Pharmacologic Class,N0000191278,UGT1A9 Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000191278,,
Pharmacologic Class,N0000009917,Adrenergic alpha1-Agonists,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000009917,,
Pharmacologic Class,N0000020026,Phosphodiesterase 5 Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000020026,,
Pharmacologic Class,N0000175632,Decreased Fibrinolysis,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175632,,
Pharmacologic Class,N0000184145,Chloride Channel Activation Potentiators,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000184145,,
Pharmacologic Class,N0000190118,Cytochrome P450 3A Inducers,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000190118,,
Pharmacologic Class,N0000020074,Phosphate Chelating Activity,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000020074,,
Pharmacologic Class,N0000008217,Azoles,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000008217,,
Pharmacologic Class,N0000175547,Reduction Activity,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175547,,
Pharmacologic Class,N0000175917,Thyroid Hormone Synthesis Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175917,,
Pharmacologic Class,N0000167510,"Estrogens, Conjugated (USP)",FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000167510,,
Pharmacologic Class,N0000166743,Esters,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000166743,,
Pharmacologic Class,N0000182960,Phosphodiesterase 4 Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000182960,,
Pharmacologic Class,N0000175969,Increased Megakaryocyte Maturation,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175969,,
Pharmacologic Class,N0000175076,Protein Kinase Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175076,,
Pharmacologic Class,N0000186778,Microsomal Triglyceride Transfer Protein Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000186778,,
Pharmacologic Class,N0000000166,alpha Glucosidase Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000000166,,
Pharmacologic Class,N0000007961,"Heparin, Low-Molecular-Weight",FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000007961,,
Pharmacologic Class,N0000175513,Dipeptidase Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175513,,
Pharmacologic Class,N0000000191,Dihydrofolate Reductase Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000000191,,
Pharmacologic Class,N0000185504,Cytochrome P450 2C9 Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000185504,,
Pharmacologic Class,N0000007570,Pyridines,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000007570,,
Pharmacologic Class,N0000175862,Magnetic Resonance Contrast Activity,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175862,,
Pharmacologic Class,N0000191258,RNA Replicase Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000191258,,
Pharmacologic Class,N0000175459,Nucleoside Analog,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175459,,
Pharmacologic Class,N0000178324,Increased Hematopoietic Stem Cell Mobilization,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000178324,,
Pharmacologic Class,N0000011418,Streptogramins,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000011418,,
Pharmacologic Class,N0000182140,Cytochrome P450 2C19 Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000182140,,
Pharmacologic Class,N0000175370,Cholinergic Antagonists,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000175370,,
Pharmacologic Class,N0000008553,Decreased Cholesterol Absorption,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000008553,,
Pharmacologic Class,N0000007620,Ergot Alkaloids,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000007620,,
Pharmacologic Class,N0000007948,Tetracyclines,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000007948,,
Pharmacologic Class,N0000000190,Histamine H1 Receptor Antagonists,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000000190,,
Pharmacologic Class,N0000008330,Cardiac Rhythm Alteration,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000008330,,
Pharmacologic Class,N0000008054,Sulfonylurea Compounds,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000008054,,
Pharmacologic Class,N0000007770,Deoxyuridine,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000007770,,
Pharmacologic Class,N0000000122,Adrenergic Agonists,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000000122,,
Pharmacologic Class,N0000000202,beta Lactamase Inhibitors,FDA via DrugCentral,CC BY 4.0,http://purl.bioontology.org/ontology/NDFRT/N0000000202,,
