kind,identifier,name,source,license,url,description,chromosome
Side Effect,C3495931,Vestibular toxicity,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C3495931,,
Side Effect,C0856099,Hemorrhoids aggravated,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0856099,,
Side Effect,C0854530,Human herpesvirus 6 infection,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0854530,,
Side Effect,C0007193,Congestive cardiomyopathy,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0007193,,
Side Effect,C0009663,Anogenital warts,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0009663,,
Side Effect,C1112469,Cytomegalovirus syndrome,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C1112469,,
Side Effect,C0234655,Burning sensation in eye,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0234655,,
Side Effect,C0522067,Hepatic pain,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0522067,,
Side Effect,C0857087,Dizzy spells,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0857087,,
Side Effect,C2745924,Platelet aggregation increased,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C2745924,,
Side Effect,C0863070,Catheter site related reaction,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0863070,,
Side Effect,C0023518,Leukocytosis,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0023518,,
Side Effect,C0220854,Hyperpnea,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0220854,,
Side Effect,C0002884,Hypochromic anaemia,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0002884,,
Side Effect,C0034642,Rales,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0034642,,
Side Effect,C0427564,Platelet count normal,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0427564,,
Side Effect,C0086525,Lassitude,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0086525,,
Side Effect,C0152267,Hodgkin's disease lymphocyte depletion type stage unspecified,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0152267,,
Side Effect,C0549350,Conjunctivitis exacerbated,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0549350,,
Side Effect,C0018811,Foetal heart rate,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0018811,,
Side Effect,C0022504,Kaposi's varicelliform eruption,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0022504,,
Side Effect,C0029261,Orgasm abnormal,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0029261,,
Side Effect,C0020541,Portal hypertension,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0020541,,
Side Effect,C0234962,Pulmonary vasculitis,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0234962,,
Side Effect,C0085298,Sudden cardiac death,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0085298,,
Side Effect,C0241254,Mucous stools,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0241254,,
Side Effect,C2938903,HDL cholesterol increased,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C2938903,,
Side Effect,C1321581,Bezoar,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C1321581,,
Side Effect,C0853124,Blood follicle stimulating hormone increased,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0853124,,
Side Effect,C0155118,Corneal degeneration,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0155118,,
Side Effect,C0085932,Dermatitis bullous,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0085932,,
Side Effect,C0595900,Blood chloride increased,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0595900,,
Side Effect,C0860160,Diabetes mellitus inadequate control,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0860160,,
Side Effect,C0009782,Connective tissue disorder,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0009782,,
Side Effect,C0151684,Granuloma skin,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0151684,,
Side Effect,C0013592,Ectropion,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0013592,,
Side Effect,C0694549,Community acquired pneumonia,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0694549,,
Side Effect,C0423271,Scleral hyperaemia,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0423271,,
Side Effect,C0235093,Paralysis of bladder,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0235093,,
Side Effect,C0743575,Oesophageal irritation,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0743575,,
Side Effect,C0423153,Lacrimation,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0423153,,
Side Effect,C0549229,Nail discomfort,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0549229,,
Side Effect,C0151824,Biliary colic,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0151824,,
Side Effect,C0152086,Traumatic arthropathy,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0152086,,
Side Effect,C0392378,Gingival ulceration,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0392378,,
Side Effect,C1318314,Epithelial cells urine,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C1318314,,
Side Effect,C0011849,Diabetes mellitus,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0011849,,
Side Effect,C0022876,Premature labour,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0022876,,
Side Effect,C0859037,Feeling of residual urine,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0859037,,
Side Effect,C0860453,Loss of skin markings,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0860453,,
Side Effect,C0017551,Gilbert's syndrome,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0017551,,
Side Effect,C0860209,Gallbladder sludge,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0860209,,
Side Effect,C0029443,Osteomyelitis,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0029443,,
Side Effect,C0267834,Hepatic cyst,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0267834,,
Side Effect,C0853035,Blood creatinine normal,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0853035,,
Side Effect,C0162119,Haemoglobin decreased,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0162119,,
Side Effect,C0686347,Tardive dyskinesia,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0686347,,
Side Effect,C0580317,Platelet count abnormal,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0580317,,
Side Effect,C0392674,Exhaustion,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0392674,,
Side Effect,C0342592,Anion gap increased,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0342592,,
Side Effect,C0004659,Bacteriuria,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0004659,,
Side Effect,C0032781,Postnasal drip,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0032781,,
Side Effect,C1112746,Hepatic lymphoma,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C1112746,,
Side Effect,C0032019,Pituitary tumour,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0032019,,
Side Effect,C0042721,Hepatitis viral,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0042721,,
Side Effect,C0564768,Genital infection male,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0564768,,
Side Effect,C0687675,Pregnancy loss,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0687675,,
Side Effect,C0042138,Uterine neoplasm,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0042138,,
Side Effect,C0854382,Libido disorder,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0854382,,
Side Effect,C0036130,Salpingitis,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0036130,,
Side Effect,C0863129,AGEP,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0863129,,
Side Effect,C1565489,Renal impairment,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C1565489,,
Side Effect,C0026884,Mutism,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0026884,,
Side Effect,C1142172,Incision site complication,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C1142172,,
Side Effect,C0853891,Tumour flare,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0853891,,
Side Effect,C0002896,Sideroblastic anaemia,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0002896,,
Side Effect,C0007113,Rectal cancer,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0007113,,
Side Effect,C1510450,Dysacusis,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C1510450,,
Side Effect,C0009241,Cognitive disorder,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0009241,,
Side Effect,C0553704,Serum potassium increased,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0553704,,
Side Effect,C0235238,Cycloplegia,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0235238,,
Side Effect,C0010414,Cryptococcosis,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0010414,,
Side Effect,C0149744,Oral lesion,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0149744,,
Side Effect,C0338573,Intracranial venous sinus thrombosis,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0338573,,
Side Effect,C1142135,Muscle relaxant therapy,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C1142135,,
Side Effect,C0016242,Vitreous floaters,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0016242,,
Side Effect,C0853811,Croup infectious,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0853811,,
Side Effect,C0015644,Fasciculation,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0015644,,
Side Effect,C0855440,Pancreatic enzymes abnormal,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0855440,,
Side Effect,C0854453,Escherichia sepsis,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0854453,,
Side Effect,C0235169,Excitability,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0235169,,
Side Effect,C0700639,Congenital hypertrophic pyloric stenosis,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0700639,,
Side Effect,C0010346,Crohn's disease,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0010346,,
Side Effect,C0038000,Splenic rupture,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0038000,,
Side Effect,C0154251,Lipid metabolism disorder,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0154251,,
Side Effect,C0589616,Genitourinary chlamydia infection,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0589616,,
Side Effect,C0000772,Multiple congenital abnormalities,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0000772,,
Side Effect,C0085620,Paralysis flaccid,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0085620,,
Side Effect,C0750426,White blood cell count increased,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0750426,,
Side Effect,C0023182,Cerebrospinal fluid leakage,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0023182,,
Side Effect,C0025209,Melanosis,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0025209,,
Side Effect,C0520575,Pyelonephritis acute,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0520575,,
Side Effect,C1295715,Fibrinogen decreased,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C1295715,,
Side Effect,C0854058,pH urine increased,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0854058,,
Side Effect,C0032460,Polycystic ovaries,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0032460,,
Side Effect,C0231451,Joint hyperextension,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0231451,,
Side Effect,C0149770,Rectal abscess,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0149770,,
Side Effect,C0581883,Complete hearing loss,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0581883,,
Side Effect,C0151310,Paresthesia generalized,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0151310,,
Side Effect,C0919726,Postoperative hypertension,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0919726,,
Side Effect,C0520854,Mean arterial pressure decreased,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0520854,,
Side Effect,C0700225,Serum creatinine increased,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0700225,,
Side Effect,C3665473,Deafness bilateral,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C3665473,,
Side Effect,C0919909,Tonic clonic movements,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0919909,,
Side Effect,C0948089,Acute coronary syndrome,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0948089,,
Side Effect,C0751900,Motor tic,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0751900,,
Side Effect,C0151474,Alcohol intolerance,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0151474,,
Side Effect,C0549250,Jaw stiffness,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0549250,,
Side Effect,C0152021,Heart disease congenital,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0152021,,
Side Effect,C0151582,Urate crystalluria,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0151582,,
Side Effect,C1611162,Plateletcrit decreased,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C1611162,,
Side Effect,C0033581,Prostatitis,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0033581,,
Side Effect,C1739363,Prostatic hypertrophy,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C1739363,,
Side Effect,C0020305,Hydrops foetalis,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0020305,,
Side Effect,C0239652,Paraesthesia foot,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0239652,,
Side Effect,C0020255,Hydrocephalus,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0020255,,
Side Effect,C0015468,Facial pain,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0015468,,
Side Effect,C0010399,Crying,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0010399,,
Side Effect,C1619727,Decompensated cirrhosis,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C1619727,,
Side Effect,C0043541,Zygomycosis,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0043541,,
Side Effect,C2586050,Oesophagitis ulcerative,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C2586050,,
Side Effect,C0023067,Laryngitis,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0023067,,
Side Effect,C0580546,Blood glucose abnormal,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0580546,,
Side Effect,C0155503,Vertigo CNS origin,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0155503,,
Side Effect,C0206698,Cholangiocarcinoma,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0206698,,
Side Effect,C0584995,Writing impaired,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0584995,,
Side Effect,C0006144,Breast cyst,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0006144,,
Side Effect,C0027438,Nasopharyngeal disorder,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0027438,,
Side Effect,C0012833,Dizziness,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0012833,,
Side Effect,C0854210,Incomplete precocious puberty,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0854210,,
Side Effect,C0853084,High density lipoprotein increased,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0853084,,
Side Effect,C0549150,Pseudofolliculitis barbae,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0549150,,
Side Effect,C0151463,Breast abscess,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0151463,,
Side Effect,C0038534,Subconjunctival hemorrhage,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0038534,,
Side Effect,C0854135,Infection pseudomonas aeruginosa,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0854135,,
Side Effect,C0152008,Vulvovaginal disorder,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0152008,,
Side Effect,C0035344,Retinopathy of prematurity,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0035344,,
Side Effect,C0242362,Intervertebral disc protrusion,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0242362,,
Side Effect,C1328428,Mycobacterium test,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C1328428,,
Side Effect,C0015393,Congenital eye disorder,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0015393,,
Side Effect,C2242711,Arteritic anterior ischaemic optic neuropathy,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C2242711,,
Side Effect,C0233469,Blunted affect,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0233469,,
Side Effect,C1384597,Acquired megacolon,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C1384597,,
Side Effect,C1142113,Hyperalbuminaemia,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C1142113,,
Side Effect,C1112274,Genital discharge,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C1112274,,
Side Effect,C0037023,Sialoadenitis,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0037023,,
Side Effect,C0178416,Hypoplastic anaemia,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0178416,,
Side Effect,C0271211,Erythropsia,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0271211,,
Side Effect,C0558348,Gastroenteritis bacterial,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0558348,,
Side Effect,C0522245,Feeling hot and cold,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0522245,,
Side Effect,C0856968,Raised serum lipid levels,UMLS via SIDER 4.1,CC BY-NC-SA 4.0,http://identifiers.org/umls/C0856968,,
