kind,identifier,name,source,license,url,description,chromosome
Compound,DB00628,Clorazepate,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00628,,
Compound,DB01090,Pentolinium,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01090,,
Compound,DB00711,Diethylcarbamazine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00711,,
Compound,DB01216,Finasteride,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01216,,
Compound,DB01182,Propafenone,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01182,,
Compound,DB00343,Diltiazem,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00343,,
Compound,DB00154,Dihomo-gamma-linolenic acid,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00154,,
Compound,DB06637,Dalfampridine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB06637,,
Compound,DB00130,L-Glutamine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00130,,
Compound,DB00202,Succinylcholine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00202,,
Compound,DB06288,Amisulpride,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB06288,,
Compound,DB01157,Trimetrexate,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01157,,
Compound,DB00341,Cetirizine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00341,,
Compound,DB00870,Suprofen,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00870,,
Compound,DB01181,Ifosfamide,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01181,,
Compound,DB01288,Fenoterol,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01288,,
Compound,DB00634,Sulfacetamide,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00634,,
Compound,DB06292,Dapagliflozin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB06292,,
Compound,DB06700,Desvenlafaxine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB06700,,
Compound,DB00233,Aminosalicylic Acid,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00233,,
Compound,DB00260,Cycloserine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00260,,
Compound,DB01423,Stepronin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01423,,
Compound,DB00726,Trimipramine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00726,,
Compound,DB04938,Ospemifene,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB04938,,
Compound,DB00419,Miglustat,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00419,,
Compound,DB00690,Flurazepam,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00690,,
Compound,DB00453,Clomocycline,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00453,,
Compound,DB08916,Afatinib,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB08916,,
Compound,DB00855,Aminolevulinic acid,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00855,,
Compound,DB01112,Cefuroxime,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01112,,
Compound,DB01072,Atazanavir,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01072,,
Compound,DB00788,Naproxen,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00788,,
Compound,DB01273,Varenicline,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01273,,
Compound,DB00630,Alendronate,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00630,,
Compound,DB01048,Abacavir,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01048,,
Compound,DB01605,Pivmecillinam,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01605,,
Compound,DB00858,Drostanolone,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00858,,
Compound,DB00332,Ipratropium bromide,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00332,,
Compound,DB00876,Eprosartan,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00876,,
Compound,DB00407,Ardeparin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00407,,
Compound,DB00949,Felbamate,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00949,,
Compound,DB00481,Raloxifene,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00481,,
Compound,DB08946,Iopanoic acid,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB08946,,
Compound,DB04930,Permethrin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB04930,,
Compound,DB00701,Amprenavir,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00701,,
Compound,DB00422,Methylphenidate,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00422,,
Compound,DB01578,Metrizamide,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01578,,
Compound,DB08991,Epirizole,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB08991,,
Compound,DB00877,Sirolimus,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00877,,
Compound,DB01229,Paclitaxel,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01229,,
Compound,DB00507,Nitazoxanide,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00507,,
Compound,DB00829,Diazepam,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00829,,
Compound,DB00714,Apomorphine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00714,,
Compound,DB00602,Ivermectin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00602,,
Compound,DB00410,Mupirocin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00410,,
Compound,DB00689,Cephaloglycin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00689,,
Compound,DB00868,Benzonatate,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00868,,
Compound,DB00554,Piroxicam,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00554,,
Compound,DB00731,Nateglinide,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00731,,
Compound,DB00512,Vancomycin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00512,,
Compound,DB01086,Benzocaine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01086,,
Compound,DB00693,Fluorescein,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00693,,
Compound,DB00995,Auranofin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00995,,
Compound,DB00448,Lansoprazole,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00448,,
Compound,DB00611,Butorphanol,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00611,,
Compound,DB01228,Encainide,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01228,,
Compound,DB01149,Nefazodone,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01149,,
Compound,DB00245,Benzatropine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00245,,
Compound,DB00352,Tioguanine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00352,,
Compound,DB00879,Emtricitabine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00879,,
Compound,DB01008,Busulfan,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01008,,
Compound,DB08905,Formestane,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB08905,,
Compound,DB00923,Ceforanide,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00923,,
Compound,DB01080,Vigabatrin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01080,,
Compound,DB08795,Azidocillin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB08795,,
Compound,DB00614,Furazolidone,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00614,,
Compound,DB01143,Amifostine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01143,,
Compound,DB00875,Flupentixol,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00875,,
Compound,DB01045,Rifampicin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01045,,
Compound,DB00937,Diethylpropion,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00937,,
Compound,DB01401,Trisalicylate-choline,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01401,,
Compound,DB01339,Vecuronium,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01339,,
Compound,DB00182,Amphetamine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00182,,
Compound,DB06707,Levonordefrin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB06707,,
Compound,DB00431,Lindane,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00431,,
Compound,DB01175,Escitalopram,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01175,,
Compound,DB01176,Cyclizine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01176,,
Compound,DB00376,Trihexyphenidyl,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00376,,
Compound,DB01616,Alverine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01616,,
Compound,DB01253,Ergonovine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01253,,
Compound,DB00264,Metoprolol,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00264,,
Compound,DB01093,Dimethyl sulfoxide,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01093,,
Compound,DB00557,Hydroxyzine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00557,,
Compound,DB08887,Icosapent ethyl,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB08887,,
Compound,DB00234,Reboxetine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00234,,
Compound,DB04575,Quinestrol,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB04575,,
Compound,DB00491,Miglitol,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00491,,
Compound,DB08798,Sulfamoxole,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB08798,,
Compound,DB08897,Aclidinium,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB08897,,
Compound,DB06335,Saxagliptin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB06335,,
Compound,DB00261,Anagrelide,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00261,,
Compound,DB05389,WF10,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB05389,,
Compound,DB00178,Ramipril,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00178,,
Compound,DB01489,Camazepam,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01489,,
Compound,DB00805,Minaprine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00805,,
Compound,DB06274,Alvimopan,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB06274,,
Compound,DB00320,Dihydroergotamine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00320,,
Compound,DB01129,Rabeprazole,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01129,,
Compound,DB06616,Bosutinib,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB06616,,
Compound,DB00972,Azelastine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00972,,
Compound,DB01591,Solifenacin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01591,,
Compound,DB00346,Alfuzosin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00346,,
Compound,DB00869,Dorzolamide,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00869,,
Compound,DB00572,Atropine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00572,,
Compound,DB00467,Enoxacin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00467,,
Compound,DB01132,Pioglitazone,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01132,,
Compound,DB00123,L-Lysine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00123,,
Compound,DB00268,Ropinirole,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00268,,
Compound,DB00313,Valproic Acid,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00313,,
Compound,DB01145,Sulfoxone,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01145,,
Compound,DB08979,Fenspiride,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB08979,,
Compound,DB00241,Butalbital,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00241,,
Compound,DB00545,Pyridostigmine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00545,,
Compound,DB01103,Quinacrine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01103,,
Compound,DB00278,Argatroban,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00278,,
Compound,DB08968,Fominoben,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB08968,,
Compound,DB00277,Theophylline,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00277,,
Compound,DB01178,Chlormezanone,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01178,,
Compound,DB00790,Perindopril,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00790,,
Compound,DB01073,Fludarabine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01073,,
Compound,DB08826,Deferiprone,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB08826,,
Compound,DB00328,Indomethacin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00328,,
Compound,DB01004,Ganciclovir,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01004,,
Compound,DB01338,Pipecuronium,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01338,,
Compound,DB00671,Cefixime,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00671,,
Compound,DB01606,Tazobactam,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01606,,
Compound,DB00363,Clozapine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00363,,
Compound,DB04844,Tetrabenazine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB04844,,
Compound,DB01162,Terazosin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01162,,
Compound,DB00552,Pentostatin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00552,,
Compound,DB00198,Oseltamivir,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00198,,
Compound,DB00996,Gabapentin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00996,,
Compound,DB00243,Ranolazine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00243,,
Compound,DB01226,Mivacurium,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01226,,
Compound,DB01425,Alizapride,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01425,,
Compound,DB00192,Indecainide,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00192,,
Compound,DB00427,Triprolidine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00427,,
Compound,DB00607,Nafcillin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00607,,
Compound,DB06781,Difluprednate,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB06781,,
Compound,DB00351,Megestrol acetate,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00351,,
Compound,DB01369,Quinupristin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01369,,
Compound,DB01003,Cromoglicic acid,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01003,,
Compound,DB00687,Fludrocortisone,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00687,,
Compound,DB01367,Rasagiline,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01367,,
Compound,DB00605,Sulindac,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00605,,
Compound,DB00664,Sulfametopyrazine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00664,,
Compound,DB01055,Mimosine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01055,,
Compound,DB00517,Anisotropine Methylbromide,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00517,,
Compound,DB01256,Retapamulin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01256,,
Compound,DB06714,Propylhexedrine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB06714,,
Compound,DB01328,Cefonicid,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01328,,
Compound,DB00846,Flurandrenolide,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00846,,
Compound,DB00906,Tiagabine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00906,,
Compound,DB00371,Meprobamate,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00371,,
Compound,DB01043,Memantine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01043,,
Compound,DB00952,Naratriptan,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00952,,
Compound,DB01222,Budesonide,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01222,,
Compound,DB08873,Boceprevir,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB08873,,
Compound,DB04786,Suramin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB04786,,
Compound,DB00262,Carmustine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00262,,
Compound,DB01251,Gliquidone,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01251,,
Compound,DB01601,Lopinavir,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01601,,
Compound,DB00280,Disopyramide,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00280,,
Compound,DB01200,Bromocriptine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01200,,
Compound,DB00242,Cladribine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00242,,
Compound,DB01063,Acetophenazine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01063,,
Compound,DB00536,Guanidine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00536,,
Compound,DB00441,Gemcitabine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00441,,
Compound,DB00821,Carprofen,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00821,,
Compound,DB00706,Tamsulosin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00706,,
Compound,DB00450,Droperidol,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00450,,
Compound,DB00131,Adenosine monophosphate,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00131,,
Compound,DB06729,Sulfaphenazole,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB06729,,
Compound,DB00568,Cinnarizine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00568,,
Compound,DB00263,Sulfisoxazole,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00263,,
Compound,DB01126,Dutasteride,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01126,,
Compound,DB06155,Rimonabant,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB06155,,
Compound,DB00739,Hetacillin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00739,,
Compound,DB01214,Metipranolol,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01214,,
Compound,DB00256,Lymecycline,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00256,,
Compound,DB06689,Ethanolamine Oleate,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB06689,,
Compound,DB00162,Vitamin A,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00162,,
Compound,DB00230,Pregabalin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00230,,
Compound,DB00573,Fenoprofen,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00573,,
Compound,DB00483,Gallamine Triethiodide,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00483,,
Compound,DB08998,Demexiptiline,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB08998,,
Compound,DB00667,Histamine Phosphate,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00667,,
Compound,DB00408,Loxapine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00408,,
Compound,DB00379,Mexiletine,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00379,,
Compound,DB00499,Flutamide,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00499,,
Compound,DB01452,Heroin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01452,,
Compound,DB00959,Methylprednisolone,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00959,,
Compound,DB04552,Niflumic Acid,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB04552,,
Compound,DB00974,Edetic Acid,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00974,,
Compound,DB01393,Bezafibrate,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01393,,
Compound,DB00779,Nalidixic Acid,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB00779,,
Compound,DB01065,Melatonin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB01065,,
Compound,DB06827,Viomycin,DrugBank,CC BY-NC 4.0,http://www.drugbank.ca/drugs/DB06827,,
